ODB Name,Step,Frame,Part Instance Name,Node Label,X,Y,Z,Section Name,Material Name,Section Point,RF-RF2,U-U2,AC YIELD
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",7,41.6666679,40.,0.,NA,NA,"",1.93817957E+03,-2.07999992,683.012724E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",8,45.,40.,0.,NA,NA,"",-3.13082568E+03,-2.07999992,683.012724E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",9,130.,40.,0.,NA,NA,"",0.,-35.6922410E-03,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",10,130.,0.,0.,NA,NA,"",1.05417932E+03,2.17991047E-36,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",11,1.,0.,0.,NA,NA,"",0.,-2.76357961,-500.E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",12,-22.5,0.,0.,NA,NA,"",0.,-2.41654134,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",13,-44.,0.,0.,NA,NA,"",0.,-2.06022382,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",14,-65.5,0.,0.,NA,NA,"",0.,-1.61199880,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",15,-87.,0.,0.,NA,NA,"",0.,-1.10752690,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",16,-108.5,0.,0.,NA,NA,"",0.,-578.948200E-03,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",17,-130.,20.,0.,NA,NA,"",0.,-24.3362077E-03,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",18,-108.75,40.,0.,NA,NA,"",0.,-565.406919E-03,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",19,-87.5,40.,0.,NA,NA,"",0.,-1.09629023,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",20,-66.25,40.,0.,NA,NA,"",0.,-1.59053731,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",21,-20.8333340,40.,0.,NA,NA,"",0.,-2.47982049,333.333373E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",22,0.,40.,0.,NA,NA,"",0.,-2.67008162,500.E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",23,20.8333340,40.,0.,NA,NA,"",0.,-2.43759346,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",24,66.25,40.,0.,NA,NA,"",0.,-1.60394311,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",25,87.5,40.,0.,NA,NA,"",0.,-1.11947525,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",26,108.75,40.,0.,NA,NA,"",0.,-577.130795E-03,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",27,130.,20.,0.,NA,NA,"",0.,-26.9714408E-03,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",28,108.5,0.,0.,NA,NA,"",0.,-591.555476E-03,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",29,87.,0.,0.,NA,NA,"",0.,-1.12975037,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",30,65.5,0.,0.,NA,NA,"",0.,-1.62929821,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",31,44.,0.,0.,NA,NA,"",0.,-2.05630445,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",32,22.5,0.,0.,NA,NA,"",0.,-2.38858795,66.9872984E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",33,-42.1166458,24.8843746,0.,NA,NA,"",0.,-2.11034870,-91.5063545E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",34,41.8408203,21.4515724,0.,NA,NA,"",0.,-2.10880661,-73.2050836E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",35,-60.9669685,13.1057463,0.,NA,NA,"",0.,-1.72082222,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",36,65.4179230,20.4018879,0.,NA,NA,"",0.,-1.64715028,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",37,-82.5528564,20.0025139,0.,NA,NA,"",0.,-1.22361469,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",38,87.1690674,20.0864162,0.,NA,NA,"",0.,-1.13174200,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",39,-42.8549538,11.9290600,0.,NA,NA,"",0.,-2.08653212,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",40,108.619385,19.9939823,0.,NA,NA,"",0.,-586.557925E-03,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",41,16.7184010,21.6136360,0.,NA,NA,"",0.,-2.50905895,100.000024E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",42,-107.830605,19.9578686,0.,NA,NA,"",0.,-593.324900E-03,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",43,-23.0442448,13.8256569,0.,NA,NA,"",0.,-2.42665291,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",44,-53.7048798,25.9198685,0.,NA,NA,"",0.,-1.87617409,-91.5063545E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",45,-67.0262527,29.6584396,0.,NA,NA,"",0.,-1.58283770,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",46,-28.1685333,25.8322906,0.,NA,NA,"",0.,-2.34230971,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",47,36.2005272,30.1683235,0.,NA,NA,"",0.,-2.20353127,-122.008473E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",48,23.7214508,30.7957516,0.,NA,NA,"",0.,-2.39139843,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",49,0.,20.,15.,NA,NA,"",0.,-2.76644778,716.506362E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",50,-1.,0.,15.,NA,NA,"",0.,-2.77021837,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",51,-130.,0.,15.,NA,NA,"",914.688232,4.50140473E-36,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",52,-130.,40.,15.,NA,NA,"",0.,-31.2389471E-03,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",53,-45.,40.,15.,NA,NA,"",-2.89596704E+03,-2.07999992,683.012724E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",54,-41.6666679,40.,15.,NA,NA,"",2.11974707E+03,-2.07999992,683.012724E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",55,41.6666679,40.,15.,NA,NA,"",1.93817957E+03,-2.07999992,683.012724E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",56,45.,40.,15.,NA,NA,"",-3.13082568E+03,-2.07999992,683.012724E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",57,130.,40.,15.,NA,NA,"",0.,-35.6922410E-03,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",58,130.,0.,15.,NA,NA,"",1.05417932E+03,2.17991047E-36,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",59,1.,0.,15.,NA,NA,"",0.,-2.76357961,-500.E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",60,-22.5,0.,15.,NA,NA,"",0.,-2.41654134,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",61,-44.,0.,15.,NA,NA,"",0.,-2.06022382,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",62,-65.5,0.,15.,NA,NA,"",0.,-1.61199880,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",63,-87.,0.,15.,NA,NA,"",0.,-1.10752690,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",64,-108.5,0.,15.,NA,NA,"",0.,-578.948200E-03,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",65,-130.,20.,15.,NA,NA,"",0.,-24.3362077E-03,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",66,-108.75,40.,15.,NA,NA,"",0.,-565.406919E-03,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",67,-87.5,40.,15.,NA,NA,"",0.,-1.09629023,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",68,-66.25,40.,15.,NA,NA,"",0.,-1.59053731,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",69,-20.8333340,40.,15.,NA,NA,"",0.,-2.47982049,333.333343E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",70,0.,40.,15.,NA,NA,"",0.,-2.67008162,500.E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",71,20.8333340,40.,15.,NA,NA,"",0.,-2.43759346,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",72,66.25,40.,15.,NA,NA,"",0.,-1.60394311,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",73,87.5,40.,15.,NA,NA,"",0.,-1.11947525,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",74,108.75,40.,15.,NA,NA,"",0.,-577.130795E-03,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",75,130.,20.,15.,NA,NA,"",0.,-26.9714408E-03,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",76,108.5,0.,15.,NA,NA,"",0.,-591.555476E-03,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",77,87.,0.,15.,NA,NA,"",0.,-1.12975037,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",78,65.5,0.,15.,NA,NA,"",0.,-1.62929821,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",79,44.,0.,15.,NA,NA,"",0.,-2.05630445,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",80,22.5,0.,15.,NA,NA,"",0.,-2.38858795,66.9872984E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",81,-42.1166458,24.8843746,15.,NA,NA,"",0.,-2.11034870,-91.5063620E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",82,41.8408203,21.4515724,15.,NA,NA,"",0.,-2.10880661,-73.2050911E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",83,-60.9669685,13.1057463,15.,NA,NA,"",0.,-1.72082222,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",84,65.4179230,20.4018879,15.,NA,NA,"",0.,-1.64715028,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",85,-82.5528564,20.0025139,15.,NA,NA,"",0.,-1.22361469,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",86,87.1690674,20.0864162,15.,NA,NA,"",0.,-1.13174200,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",87,-42.8549538,11.9290600,15.,NA,NA,"",0.,-2.08653212,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",88,108.619385,19.9939823,15.,NA,NA,"",0.,-586.557925E-03,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",89,16.7184010,21.6136360,15.,NA,NA,"",0.,-2.50905895,100.000001E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",90,-107.830605,19.9578686,15.,NA,NA,"",0.,-593.324900E-03,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",91,-23.0442448,13.8256569,15.,NA,NA,"",0.,-2.42665291,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",92,-53.7048798,25.9198685,15.,NA,NA,"",0.,-1.87617409,-91.5063545E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",93,-67.0262527,29.6584396,15.,NA,NA,"",0.,-1.58283770,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",94,-28.1685333,25.8322906,15.,NA,NA,"",0.,-2.34230971,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",95,36.2005272,30.1683235,15.,NA,NA,"",0.,-2.20353127,-122.008473E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     26: Step Time =    26.00,"PART-1-1",96,23.7214508,30.7957516,15.,NA,NA,"",0.,-2.39139843,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",1,0.,20.,0.,NA,NA,"",0.,-2.88864684,716.506362E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",2,-1.,0.,0.,NA,NA,"",0.,-2.89120126,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",3,-130.,0.,0.,NA,NA,"",910.889038,508.632555E-39,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",4,-130.,40.,0.,NA,NA,"",0.,-31.1191976E-03,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",5,-45.,40.,0.,NA,NA,"",-2.95759741E+03,-2.16000009,683.012724E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",6,-41.6666679,40.,0.,NA,NA,"",2.19984180E+03,-2.16000009,683.012724E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",7,41.6666679,40.,0.,NA,NA,"",1.98478613E+03,-2.16000009,683.012724E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",8,45.,40.,0.,NA,NA,"",-3.20251587E+03,-2.16000009,683.012724E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",9,130.,40.,0.,NA,NA,"",0.,-36.0614881E-03,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",10,130.,0.,0.,NA,NA,"",1.06459656E+03,278.034655E-39,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",11,1.,0.,0.,NA,NA,"",0.,-2.88269186,-500.E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",12,-22.5,0.,0.,NA,NA,"",0.,-2.51617098,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",13,-44.,0.,0.,NA,NA,"",0.,-2.13959026,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",14,-65.5,0.,0.,NA,NA,"",0.,-1.67141712,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",15,-87.,0.,0.,NA,NA,"",0.,-1.14699066,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",16,-108.5,0.,0.,NA,NA,"",0.,-598.569989E-03,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",17,-130.,20.,0.,NA,NA,"",0.,-24.2272355E-03,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",18,-108.75,40.,0.,NA,NA,"",0.,-584.813893E-03,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",19,-87.5,40.,0.,NA,NA,"",0.,-1.13530183,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",20,-66.25,40.,0.,NA,NA,"",0.,-1.64906776,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",21,-20.8333340,40.,0.,NA,NA,"",0.,-2.58106160,333.333373E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",22,0.,40.,0.,NA,NA,"",0.,-2.78324533,500.E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",23,20.8333340,40.,0.,NA,NA,"",0.,-2.53654408,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",24,66.25,40.,0.,NA,NA,"",0.,-1.66342974,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",25,87.5,40.,0.,NA,NA,"",0.,-1.15986013,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",26,108.75,40.,0.,NA,NA,"",0.,-597.433269E-03,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",27,130.,20.,0.,NA,NA,"",0.,-27.2196326E-03,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",28,108.5,0.,0.,NA,NA,"",0.,-612.189770E-03,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",29,87.,0.,0.,NA,NA,"",0.,-1.17053151,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",30,65.5,0.,0.,NA,NA,"",0.,-1.68987489,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",31,44.,0.,0.,NA,NA,"",0.,-2.13544321,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",32,22.5,0.,0.,NA,NA,"",0.,-2.48559928,66.9872984E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",33,-42.1166458,24.8843746,0.,NA,NA,"",0.,-2.19148540,-91.5063545E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",34,41.8408203,21.4515724,0.,NA,NA,"",0.,-2.19007707,-73.2050836E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",35,-60.9669685,13.1057463,0.,NA,NA,"",0.,-1.78447068,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",36,65.4179230,20.4018879,0.,NA,NA,"",0.,-1.70797837,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",37,-82.5528564,20.0025139,0.,NA,NA,"",0.,-1.26712942,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",38,87.1690674,20.0864162,0.,NA,NA,"",0.,-1.17238164,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",39,-42.8549538,11.9290600,0.,NA,NA,"",0.,-2.16691923,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",40,108.619385,19.9939823,0.,NA,NA,"",0.,-607.086062E-03,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",41,16.7184010,21.6136360,0.,NA,NA,"",0.,-2.61106300,100.000024E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",42,-107.830605,19.9578686,0.,NA,NA,"",0.,-613.581479E-03,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",43,-23.0442448,13.8256569,0.,NA,NA,"",0.,-2.52560639,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",44,-53.7048798,25.9198685,0.,NA,NA,"",0.,-1.94670892,-91.5063545E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",45,-67.0262527,29.6584396,0.,NA,NA,"",0.,-1.64082015,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",46,-28.1685333,25.8322906,0.,NA,NA,"",0.,-2.43612337,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",47,36.2005272,30.1683235,0.,NA,NA,"",0.,-2.28961611,-122.008473E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",48,23.7214508,30.7957516,0.,NA,NA,"",0.,-2.48743129,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",49,0.,20.,15.,NA,NA,"",0.,-2.88864684,716.506362E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",50,-1.,0.,15.,NA,NA,"",0.,-2.89120126,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",51,-130.,0.,15.,NA,NA,"",910.889038,508.632555E-39,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",52,-130.,40.,15.,NA,NA,"",0.,-31.1191976E-03,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",53,-45.,40.,15.,NA,NA,"",-2.95759741E+03,-2.16000009,683.012724E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",54,-41.6666679,40.,15.,NA,NA,"",2.19984180E+03,-2.16000009,683.012724E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",55,41.6666679,40.,15.,NA,NA,"",1.98478613E+03,-2.16000009,683.012724E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",56,45.,40.,15.,NA,NA,"",-3.20251587E+03,-2.16000009,683.012724E-03
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",57,130.,40.,15.,NA,NA,"",0.,-36.0614881E-03,0.
Z:/abaqus_part_2/job_e_20mm.odb,load_perf_plast,Increment     27: Step Time =    27.00,"PART-1-1",58,130.,0.,15.,NA,NA,"",1.06459656E+03,278.034655E-39,0.
