ODB Name,Step,Frame,Part Instance Name,Node Label,X,Y,Z,Section Name,Material Name,Section Point,UT-Magnitude,UT-UT1,UT-UT2
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",1,0.,0.,0.,NA,NA,"",0.,-2.00000001E-30,-20.0000005E-33
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",2,10.,0.,0.,NA,NA,"",1.74002897E-03,-499.997754E-06,-1.66664424E-03
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",3,20.,0.,0.,NA,NA,"",999.995507E-06,-999.995507E-06,-20.0000005E-33
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",4,0.,10.,0.,NA,NA,"",0.,-2.00000001E-30,-20.0000005E-33
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",5,1.,10.,0.,NA,NA,"",50.0275419E-06,-49.9997732E-06,-1.66664427E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",6,2.,10.,0.,NA,NA,"",99.9995464E-06,-99.9995464E-06,-20.0000005E-33
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",7,0.,-10.,0.,NA,NA,"",0.,-2.00000001E-30,-20.0000005E-33
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",8,100.,-10.,0.,NA,NA,"",1.66665184,-4.99997754E-03,-1.66664433
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",9,200.,-10.,0.,NA,NA,"",9.99995507E-03,-9.99995507E-03,-20.0000005E-33
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",10,100.000001E-03,0.,0.,NA,NA,"",25.4939459E-06,-4.99997759E-06,-24.9988298E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",11,200.000003E-03,0.,0.,NA,NA,"",50.9829915E-06,-9.99995518E-06,-49.9926609E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",12,300.000012E-03,0.,0.,NA,NA,"",76.4622309E-06,-14.9999323E-06,-74.9764949E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",13,400.000006E-03,0.,0.,NA,NA,"",101.926758E-06,-19.9999104E-06,-99.9453259E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",14,500.E-03,0.,0.,NA,NA,"",127.371677E-06,-24.9998866E-06,-124.894155E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",15,600.000024E-03,0.,0.,NA,NA,"",152.792083E-06,-29.9998646E-06,-149.817992E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",16,699.999988E-03,0.,0.,NA,NA,"",178.183065E-06,-34.9998409E-06,-174.711808E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",17,800.000012E-03,0.,0.,NA,NA,"",203.539763E-06,-39.9998207E-06,-199.570655E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",18,899.999976E-03,0.,0.,NA,NA,"",228.857200E-06,-44.9997933E-06,-224.389471E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",19,1.,0.,0.,NA,NA,"",254.130544E-06,-49.9997732E-06,-249.163306E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",20,1.10000002,0.,0.,NA,NA,"",279.354863E-06,-54.9997530E-06,-273.887155E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",21,1.20000005,0.,0.,NA,NA,"",304.525282E-06,-59.9997293E-06,-298.555999E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",22,1.29999995,0.,0.,NA,NA,"",329.636823E-06,-64.9997019E-06,-323.164801E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",23,1.39999998,0.,0.,NA,NA,"",354.684744E-06,-69.9996817E-06,-347.708643E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",24,1.5,0.,0.,NA,NA,"",379.664009E-06,-74.9996616E-06,-372.182491E-06
C:/Temp/job_eul.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",25,1.60000002,0.,0.,NA,NA,"",404.569786E-06,-79.9996415E-06,-396.581338E-06
