ODB Name,Step,Frame,Part Instance Name,Node Label,X,Y,Z,Section Name,Material Name,Section Point,UT-Magnitude,UT-UT1,UT-UT2
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",140,13.1999998,0.,0.,NA,NA,"",1.59090676E-03,-659.996993E-06,-1.44754560E-03
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",141,13.3000002,0.,0.,NA,NA,"",1.58050330E-03,-664.996973E-06,-1.43379555E-03
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",142,13.3999996,0.,0.,NA,NA,"",1.56986434E-03,-669.996953E-06,-1.41971058E-03
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",143,13.5,0.,0.,NA,NA,"",1.55899860E-03,-674.996933E-06,-1.40529557E-03
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",144,13.6000004,0.,0.,NA,NA,"",1.54791481E-03,-679.996912E-06,-1.39055541E-03
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",145,13.6999998,0.,0.,NA,NA,"",1.53662241E-03,-684.996892E-06,-1.37549546E-03
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",146,13.8000002,0.,0.,NA,NA,"",1.52513059E-03,-689.996872E-06,-1.36012037E-03
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",147,13.8999996,0.,0.,NA,NA,"",1.51344889E-03,-694.996852E-06,-1.34443550E-03
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",148,14.,0.,0.,NA,NA,"",1.50158675E-03,-699.996832E-06,-1.32844539E-03
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",149,14.1000004,0.,0.,NA,NA,"",1.48955442E-03,-704.996812E-06,-1.31215539E-03
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",150,14.1999998,0.,0.,NA,NA,"",1.47736201E-03,-709.996792E-06,-1.29557052E-03
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",151,14.3000002,0.,0.,NA,NA,"",1.46501965E-03,-714.996771E-06,-1.27869542E-03
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",152,14.3999996,0.,0.,NA,NA,"",1.45253818E-03,-719.996693E-06,-1.26153557E-03
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",153,14.5,0.,0.,NA,NA,"",1.43992843E-03,-724.996731E-06,-1.24409550E-03
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",154,14.6000004,0.,0.,NA,NA,"",1.42720144E-03,-729.996711E-06,-1.22638035E-03
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",155,14.6999998,0.,0.,NA,NA,"",1.41436909E-03,-734.996633E-06,-1.20839558E-03
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",156,14.8000002,0.,0.,NA,NA,"",1.40144269E-03,-739.996671E-06,-1.19014550E-03
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",157,14.8999996,0.,0.,NA,NA,"",1.38843432E-03,-744.996592E-06,-1.17163558E-03
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",158,15.,0.,0.,NA,NA,"",1.37535646E-03,-749.996572E-06,-1.15287059E-03
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",159,15.1000004,0.,0.,NA,NA,"",1.36222178E-03,-754.996610E-06,-1.13385555E-03
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",160,15.1999998,0.,0.,NA,NA,"",1.34904345E-03,-759.996532E-06,-1.11459568E-03
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",161,15.3000002,0.,0.,NA,NA,"",1.33583462E-03,-764.996512E-06,-1.09509565E-03
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",162,15.3999996,0.,0.,NA,NA,"",1.32260937E-03,-769.996492E-06,-1.07536081E-03
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",163,15.5,0.,0.,NA,NA,"",1.30938145E-03,-774.996472E-06,-1.05539581E-03
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",164,15.6000004,0.,0.,NA,NA,"",1.29616575E-03,-779.996510E-06,-1.03520579E-03
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",165,15.6999998,0.,0.,NA,NA,"",1.28297706E-03,-784.996431E-06,-1.01479597E-03
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",166,15.8000002,0.,0.,NA,NA,"",1.26983074E-03,-789.996411E-06,-994.170900E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",167,15.8999996,0.,0.,NA,NA,"",1.25674275E-03,-794.996391E-06,-973.336108E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",168,16.,0.,0.,NA,NA,"",1.24372903E-03,-799.996371E-06,-952.296075E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",169,16.1000004,0.,0.,NA,NA,"",1.23080646E-03,-804.996351E-06,-931.056042E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",170,16.2000008,0.,0.,NA,NA,"",1.21799204E-03,-809.996389E-06,-909.621012E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",171,16.2999992,0.,0.,NA,NA,"",1.20530347E-03,-814.996252E-06,-887.996459E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",172,16.3999996,0.,0.,NA,NA,"",1.19275844E-03,-819.996232E-06,-866.186398E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",173,16.5,0.,0.,NA,NA,"",1.18037558E-03,-824.996270E-06,-844.196416E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",174,16.6000004,0.,0.,NA,NA,"",1.16817350E-03,-829.996250E-06,-822.031405E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",175,16.7000008,0.,0.,NA,NA,"",1.15617167E-03,-834.996230E-06,-799.696369E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",176,16.7999992,0.,0.,NA,NA,"",1.14438997E-03,-839.996152E-06,-777.196838E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",177,16.8999996,0.,0.,NA,NA,"",1.13284786E-03,-844.996131E-06,-754.536828E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",178,17.,0.,0.,NA,NA,"",1.12156605E-03,-849.996170E-06,-731.721811E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",179,17.1000004,0.,0.,NA,NA,"",1.11056503E-03,-854.996149E-06,-708.756794E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",180,17.2000008,0.,0.,NA,NA,"",1.09986577E-03,-859.996129E-06,-685.646781E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",181,17.2999992,0.,0.,NA,NA,"",1.08948990E-03,-864.996051E-06,-662.397244E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",182,17.3999996,0.,0.,NA,NA,"",1.07945804E-03,-869.996031E-06,-639.012258E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",183,17.5,0.,0.,NA,NA,"",1.06979196E-03,-874.996011E-06,-615.497236E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",184,17.6000004,0.,0.,NA,NA,"",1.06051308E-03,-879.996049E-06,-591.857242E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",185,17.7000008,0.,0.,NA,NA,"",1.05164282E-03,-884.996029E-06,-568.097283E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",186,17.7999992,0.,0.,NA,NA,"",1.04320236E-03,-889.995950E-06,-544.222770E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",187,17.8999996,0.,0.,NA,NA,"",1.03521254E-03,-894.995930E-06,-520.237780E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",188,18.,0.,0.,NA,NA,"",1.02769420E-03,-899.995910E-06,-496.147783E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",189,18.1000004,0.,0.,NA,NA,"",1.02066726E-03,-904.995890E-06,-471.957756E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",190,18.2000008,0.,0.,NA,NA,"",1.01415161E-03,-909.995928E-06,-447.672763E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",191,18.2999992,0.,0.,NA,NA,"",1.00816600E-03,-914.995791E-06,-423.298276E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",192,18.3999996,0.,0.,NA,NA,"",1.00272836E-03,-919.995829E-06,-398.838281E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",193,18.5,0.,0.,NA,NA,"",997.855910E-06,-924.995809E-06,-374.298281E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",194,18.6000004,0.,0.,NA,NA,"",993.564609E-06,-929.995789E-06,-349.683309E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",195,18.7000008,0.,0.,NA,NA,"",989.869237E-06,-934.995769E-06,-324.998313E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",196,18.7999992,0.,0.,NA,NA,"",986.783300E-06,-939.995691E-06,-300.248823E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",197,18.8999996,0.,0.,NA,NA,"",984.318671E-06,-944.995671E-06,-275.438826E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",198,19.,0.,0.,NA,NA,"",982.486177E-06,-949.995709E-06,-250.573852E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",199,19.1000004,0.,0.,NA,NA,"",981.294434E-06,-954.995689E-06,-225.658863E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",200,19.2000008,0.,0.,NA,NA,"",980.750541E-06,-959.995668E-06,-200.698880E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",201,19.2999992,0.,0.,NA,NA,"",980.860204E-06,-964.995590E-06,-175.699388E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",202,19.3999996,0.,0.,NA,NA,"",981.626799E-06,-969.995570E-06,-150.664404E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",203,19.5,0.,0.,NA,NA,"",983.052189E-06,-974.995550E-06,-125.599414E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",204,19.6000004,0.,0.,NA,NA,"",985.136256E-06,-979.995588E-06,-100.509431E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",205,19.7000008,0.,0.,NA,NA,"",987.877254E-06,-984.995626E-06,-75.3994536E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",206,19.7999992,0.,0.,NA,NA,"",991.271227E-06,-989.995431E-06,-50.2749681E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",207,19.8999996,0.,0.,NA,NA,"",995.313050E-06,-994.995469E-06,-25.1399833E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",208,9.99999978E-03,10.,0.,NA,NA,"",501.525449E-09,-499.997725E-09,-39.1162907E-09
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",209,19.9999996E-03,10.,0.,NA,NA,"",1.00305056E-06,-999.995450E-09,-78.2275791E-09
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",210,29.9999993E-03,10.,0.,NA,NA,"",1.50457481E-06,-1.49999312E-06,-117.328867E-09
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",211,39.9999991E-03,10.,0.,NA,NA,"",2.00609793E-06,-1.99999090E-06,-156.415155E-09
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",212,50.0000007E-03,10.,0.,NA,NA,"",2.50761991E-06,-2.49998880E-06,-195.481462E-09
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",213,59.9999987E-03,10.,0.,NA,NA,"",3.00913916E-06,-2.99998624E-06,-234.522744E-09
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",214,70.0000003E-03,10.,0.,NA,NA,"",3.51065660E-06,-3.49998413E-06,-273.534027E-09
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",215,79.9999982E-03,10.,0.,NA,NA,"",4.01217130E-06,-3.99998180E-06,-312.510338E-09
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",216,90.0000036E-03,10.,0.,NA,NA,"",4.51368260E-06,-4.49997970E-06,-351.446630E-09
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",217,100.000001E-03,10.,0.,NA,NA,"",5.01519116E-06,-4.99997759E-06,-390.337931E-09
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",218,109.999999E-03,10.,0.,NA,NA,"",5.51669473E-06,-5.49997503E-06,-429.179210E-09
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",219,119.999997E-03,10.,0.,NA,NA,"",6.01819420E-06,-5.99997247E-06,-467.965492E-09
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",220,129.999995E-03,10.,0.,NA,NA,"",6.51968912E-06,-6.49997037E-06,-506.691777E-09
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",221,140.000001E-03,10.,0.,NA,NA,"",7.02117995E-06,-6.99996826E-06,-545.353089E-09
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",222,150.000006E-03,10.,0.,NA,NA,"",7.52266442E-06,-7.49996616E-06,-583.944427E-09
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",223,159.999996E-03,10.,0.,NA,NA,"",8.02414343E-06,-7.99996360E-06,-622.460675E-09
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",224,170.000002E-03,10.,0.,NA,NA,"",8.52561607E-06,-8.49996195E-06,-660.897001E-09
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",225,180.000007E-03,10.,0.,NA,NA,"",9.02708234E-06,-8.99995939E-06,-699.248346E-09
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",226,189.999998E-03,10.,0.,NA,NA,"",9.52854134E-06,-9.49995683E-06,-737.509595E-09
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",227,200.000003E-03,10.,0.,NA,NA,"",10.0299940E-06,-9.99995518E-06,-775.675915E-09
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",228,209.999993E-03,10.,0.,NA,NA,"",10.5314366E-06,-10.4999517E-06,-813.742190E-09
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",229,219.999999E-03,10.,0.,NA,NA,"",11.0328738E-06,-10.9999501E-06,-851.703533E-09
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",230,230.000004E-03,10.,0.,NA,NA,"",11.5343018E-06,-11.4999484E-06,-889.554826E-09
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",231,239.999995E-03,10.,0.,NA,NA,"",12.0357190E-06,-11.9999449E-06,-927.291126E-09
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",232,250.E-03,10.,0.,NA,NA,"",12.5371298E-06,-12.4999433E-06,-964.907485E-09
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",233,259.999990E-03,10.,0.,NA,NA,"",13.0385297E-06,-12.9999407E-06,-1.00239868E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",234,270.000011E-03,10.,0.,NA,NA,"",13.5399214E-06,-13.4999391E-06,-1.03976015E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",235,280.000001E-03,10.,0.,NA,NA,"",14.0413003E-06,-13.9999365E-06,-1.07698634E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",236,289.999992E-03,10.,0.,NA,NA,"",14.5426693E-06,-14.4999340E-06,-1.11407269E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",237,300.000012E-03,10.,0.,NA,NA,"",15.0440283E-06,-14.9999323E-06,-1.15101409E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",238,310.000002E-03,10.,0.,NA,NA,"",15.5453763E-06,-15.4999307E-06,-1.18780531E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",239,319.999993E-03,10.,0.,NA,NA,"",16.0467098E-06,-15.9999272E-06,-1.22444169E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",240,330.000013E-03,10.,0.,NA,NA,"",16.5480342E-06,-16.4999256E-06,-1.26091800E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",241,340.000004E-03,10.,0.,NA,NA,"",17.0493458E-06,-16.9999239E-06,-1.29722935E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",242,349.999994E-03,10.,0.,NA,NA,"",17.5506448E-06,-17.4999204E-06,-1.33337062E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",243,360.000014E-03,10.,0.,NA,NA,"",18.0519291E-06,-17.9999188E-06,-1.36933704E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",244,370.000005E-03,10.,0.,NA,NA,"",18.5532008E-06,-18.4999171E-06,-1.40512338E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",245,379.999995E-03,10.,0.,NA,NA,"",19.0544597E-06,-18.9999137E-06,-1.44072465E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",246,389.999986E-03,10.,0.,NA,NA,"",19.5557022E-06,-19.4999102E-06,-1.47613594E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",247,400.000006E-03,10.,0.,NA,NA,"",20.0569339E-06,-19.9999104E-06,-1.51135237E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",248,409.999996E-03,10.,0.,NA,NA,"",20.5581473E-06,-20.4999069E-06,-1.54636871E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",249,419.999987E-03,10.,0.,NA,NA,"",21.0593462E-06,-20.9999034E-06,-1.58117996E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",250,430.000007E-03,10.,0.,NA,NA,"",21.5605342E-06,-21.4999036E-06,-1.61578146E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",251,439.999998E-03,10.,0.,NA,NA,"",22.0617021E-06,-21.9999001E-06,-1.65016775E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",252,449.999988E-03,10.,0.,NA,NA,"",22.5628537E-06,-22.4998967E-06,-1.68433405E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",253,460.000008E-03,10.,0.,NA,NA,"",23.0639907E-06,-22.9998968E-06,-1.71827548E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",254,469.999999E-03,10.,0.,NA,NA,"",23.5651096E-06,-23.4998934E-06,-1.75198682E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",255,479.999989E-03,10.,0.,NA,NA,"",24.0662121E-06,-23.9998899E-06,-1.78546316E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",256,490.000010E-03,10.,0.,NA,NA,"",24.5673018E-06,-24.4998901E-06,-1.81869962E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",257,500.E-03,10.,0.,NA,NA,"",25.0683679E-06,-24.9998866E-06,-1.85169097E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",258,509.999990E-03,10.,0.,NA,NA,"",25.5694176E-06,-25.4998831E-06,-1.88443232E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",259,519.999981E-03,10.,0.,NA,NA,"",26.0704510E-06,-25.9998815E-06,-1.91691856E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",260,529.999971E-03,10.,0.,NA,NA,"",26.5714643E-06,-26.4998780E-06,-1.94914492E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",261,540.000021E-03,10.,0.,NA,NA,"",27.0724631E-06,-26.9998782E-06,-1.98110661E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",262,550.000012E-03,10.,0.,NA,NA,"",27.5734401E-06,-27.4998765E-06,-2.01279795E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",263,560.000002E-03,10.,0.,NA,NA,"",28.0743952E-06,-27.9998731E-06,-2.04421417E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",264,569.999993E-03,10.,0.,NA,NA,"",28.5753322E-06,-28.4998696E-06,-2.07535072E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",265,579.999983E-03,10.,0.,NA,NA,"",29.0762509E-06,-28.9998679E-06,-2.10620192E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",266,589.999974E-03,10.,0.,NA,NA,"",29.5771479E-06,-29.4998645E-06,-2.13676344E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",267,600.000024E-03,10.,0.,NA,NA,"",30.0780302E-06,-29.9998646E-06,-2.16702983E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",268,610.000014E-03,10.,0.,NA,NA,"",30.5788890E-06,-30.4998630E-06,-2.19699632E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",269,620.000005E-03,10.,0.,NA,NA,"",31.0797259E-06,-30.9998613E-06,-2.22665767E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",270,629.999995E-03,10.,0.,NA,NA,"",31.5805410E-06,-31.4998579E-06,-2.25600911E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",271,639.999986E-03,10.,0.,NA,NA,"",32.0813342E-06,-31.9998544E-06,-2.28504541E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",272,649.999976E-03,10.,0.,NA,NA,"",32.5821093E-06,-32.4998509E-06,-2.31376180E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",273,660.000026E-03,10.,0.,NA,NA,"",33.0828625E-06,-32.9998511E-06,-2.34215349E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",274,670.000017E-03,10.,0.,NA,NA,"",33.5835939E-06,-33.4998476E-06,-2.37021482E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",275,680.000007E-03,10.,0.,NA,NA,"",34.0843035E-06,-33.9998478E-06,-2.39794122E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",276,689.999998E-03,10.,0.,NA,NA,"",34.5849876E-06,-34.4998443E-06,-2.42532769E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",277,699.999988E-03,10.,0.,NA,NA,"",35.0856535E-06,-34.9998409E-06,-2.45236924E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",278,709.999979E-03,10.,0.,NA,NA,"",35.5862940E-06,-35.4998374E-06,-2.47906064E-06
/prb1_bonus/Job-1.odb,charge,Increment      1: Step Time =   2.2200E-16,"BEAM-1",279,720.000029E-03,10.,0.,NA,NA,"",36.0869126E-06,-35.9998376E-06,-2.50539711E-06
