ODB Name,Step,Frame,Part Instance Name,Node Label,X,Y,Z,Section Name,Material Name,Section Point,U-U1,U-U2
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",1,0.,20.,0.,NA,NA,"",335.492998E-03,-1.44692266
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",2,-1.,0.,0.,NA,NA,"",167.349577E-03,-1.45943570
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",3,-130.,0.,0.,NA,NA,"",0.,-749.999742E-36
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",4,-130.,40.,0.,NA,NA,"",585.032105E-03,-25.3247656E-03
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",5,-45.,40.,0.,NA,NA,"",492.455959E-03,-1.15214956
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",6,-41.6666679,40.,0.,NA,NA,"",479.382962E-03,-1.18175387
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",7,41.6666679,40.,0.,NA,NA,"",214.725107E-03,-1.18236554
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",8,45.,40.,0.,NA,NA,"",204.226658E-03,-1.14921165
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",9,130.,40.,0.,NA,NA,"",101.220027E-03,-25.1335893E-03
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",10,130.,0.,0.,NA,NA,"",689.893603E-03,-749.999742E-36
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",11,1.,0.,0.,NA,NA,"",524.201393E-03,-1.46682382
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",12,-22.5,0.,0.,NA,NA,"",165.372282E-03,-1.31370521
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",13,-44.,0.,0.,NA,NA,"",112.071924E-03,-1.15528488
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",14,-65.5,0.,0.,NA,NA,"",67.3350766E-03,-919.295609E-03
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",15,-87.,0.,0.,NA,NA,"",35.1073369E-03,-640.112579E-03
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",16,-108.5,0.,0.,NA,NA,"",13.8371224E-03,-340.691596E-03
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",17,-130.,20.,0.,NA,NA,"",300.428629E-03,-20.1035645E-03
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",18,-108.75,40.,0.,NA,NA,"",580.640912E-03,-331.533194E-03
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",19,-87.5,40.,0.,NA,NA,"",562.016189E-03,-633.348525E-03
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",20,-66.25,40.,0.,NA,NA,"",533.443809E-03,-909.563482E-03
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",21,-20.8333340,40.,0.,NA,NA,"",413.208574E-03,-1.35552514
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",22,0.,40.,0.,NA,NA,"",331.644446E-03,-1.42265582
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",23,20.8333340,40.,0.,NA,NA,"",269.462556E-03,-1.33298135
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",24,66.25,40.,0.,NA,NA,"",160.081223E-03,-910.655379E-03
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",25,87.5,40.,0.,NA,NA,"",123.903066E-03,-638.590991E-03
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",26,108.75,40.,0.,NA,NA,"",105.540432E-03,-333.098918E-03
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",27,130.,20.,0.,NA,NA,"",387.610853E-03,-19.8016372E-03
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",28,108.5,0.,0.,NA,NA,"",675.964713E-03,-342.165738E-03
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",29,87.,0.,0.,NA,NA,"",655.337989E-03,-644.626439E-03
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",30,65.5,0.,0.,NA,NA,"",619.413555E-03,-921.622455E-03
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",31,44.,0.,0.,NA,NA,"",570.446730E-03,-1.15078962
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",32,22.5,0.,0.,NA,NA,"",518.513799E-03,-1.30843806
