ODB Name,Step,Frame,Part Instance Name,Node Label,X,Y,Z,Section Name,Material Name,Section Point,U-U1,U-U2
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",117,31.2403107,40.,0.,NA,NA,"",368.658602E-03,-1.88509011
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",118,35.2713165,40.,0.,NA,NA,"",357.592046E-03,-1.83116508
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",119,39.3023262,40.,0.,NA,NA,"",347.124815E-03,-1.77687609
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",120,-43.3333321,40.,0.,NA,NA,"",736.251056E-03,-1.73152304
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",121,-125.968994,40.,0.,NA,NA,"",847.710609E-03,-142.902538E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",122,-121.937988,40.,0.,NA,NA,"",847.677827E-03,-225.824505E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",123,-117.906975,40.,0.,NA,NA,"",847.297192E-03,-309.158802E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",124,-111.860466,40.,0.,NA,NA,"",845.637798E-03,-434.534192E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",125,-107.829460,40.,0.,NA,NA,"",843.688190E-03,-517.998159E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",126,-103.798447,40.,0.,NA,NA,"",841.068864E-03,-601.092637E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",127,-99.7674408,40.,0.,NA,NA,"",837.804615E-03,-683.628082E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",128,-95.7364349,40.,0.,NA,NA,"",833.921671E-03,-765.437841E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",129,-91.7054291,40.,0.,NA,NA,"",829.457760E-03,-846.379578E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",130,-87.6744156,40.,0.,NA,NA,"",824.448705E-03,-926.343024E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",131,-81.6279068,40.,0.,NA,NA,"",815.951765E-03,-1.04421628
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",132,-77.5969009,40.,0.,NA,NA,"",809.663832E-03,-1.12126923
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",133,-73.5658951,40.,0.,NA,NA,"",802.896798E-03,-1.19700491
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",134,-69.5348816,40.,0.,NA,NA,"",795.660734E-03,-1.27134240
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",135,-65.5038757,40.,0.,NA,NA,"",787.999630E-03,-1.34418356
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",136,-61.4728699,40.,0.,NA,NA,"",779.916406E-03,-1.41552651
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",137,-55.4263573,40.,0.,NA,NA,"",767.059207E-03,-1.51974940
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",138,-51.3953476,40.,0.,NA,NA,"",758.049786E-03,-1.58762681
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",139,-47.3643417,40.,0.,NA,NA,"",748.685479E-03,-1.65517402
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",140,-130.,40.,0.,NA,NA,"",847.681165E-03,-60.3064597E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",141,-130.,4.,0.,NA,NA,"",108.887337E-03,-30.3438921E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",142,-130.,8.,0.,NA,NA,"",195.579886E-03,-42.4014106E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",143,-130.,12.,0.,NA,NA,"",278.801203E-03,-49.3702069E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",144,-130.,16.,0.,NA,NA,"",360.538036E-03,-53.9560765E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",145,-130.,20.,0.,NA,NA,"",441.551507E-03,-56.9977649E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",146,-130.,24.,0.,NA,NA,"",522.297800E-03,-58.8985682E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",147,-130.,28.,0.,NA,NA,"",603.104174E-03,-59.9191561E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",148,-130.,32.,0.,NA,NA,"",684.232891E-03,-60.2992103E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",149,-130.,36.,0.,NA,NA,"",765.793860E-03,-60.3351481E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",150,-4.94058466,4.06533813,0.,NA,NA,"",262.249351E-03,-2.18853688
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",151,-9.03750515,3.92366624,0.,NA,NA,"",259.570837E-03,-2.13895535
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",152,-13.1021080,3.75701857,0.,NA,NA,"",255.150706E-03,-2.09218311
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",153,-17.0743866,3.76566958,0.,NA,NA,"",251.370519E-03,-2.04759264
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",154,-21.0202770,3.81753969,0.,NA,NA,"",246.725708E-03,-2.00297809
