ODB Name,Step,Frame,Part Instance Name,Node Label,X,Y,Z,Section Name,Material Name,Section Point,U-U1,U-U2
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",1,-600.000024E-03,8.,0.,NA,NA,"",300.251305E-03,-2.13441777
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",2,0.,20.,0.,NA,NA,"",504.285991E-03,-2.12548447
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",3,-1.,0.,0.,NA,NA,"",202.694416E-03,-2.13031387
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",4,-10.9230766,0.,0.,NA,NA,"",202.237904E-03,-2.01516843
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",5,-15.8846149,0.,0.,NA,NA,"",199.215323E-03,-1.96168482
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",6,-25.8076916,0.,0.,NA,NA,"",183.175966E-03,-1.85394228
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",7,-35.7307701,0.,0.,NA,NA,"",159.054130E-03,-1.73402250
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",8,-40.6923065,0.,0.,NA,NA,"",145.943195E-03,-1.66794705
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",9,-50.6153831,0.,0.,NA,NA,"",120.177217E-03,-1.52425134
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",10,-55.5769234,0.,0.,NA,NA,"",108.029060E-03,-1.44704247
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",11,-65.5,0.,0.,NA,NA,"",86.1502513E-03,-1.28322446
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",12,-75.4230804,0.,0.,NA,NA,"",67.5135478E-03,-1.10894990
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",13,-80.3846130,0.,0.,NA,NA,"",59.4059266E-03,-1.01851618
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",14,-90.3076935,0.,0.,NA,NA,"",45.4965495E-03,-832.233250E-03
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",15,-100.230766,0.,0.,NA,NA,"",34.4136171E-03,-640.030086E-03
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",16,-105.192307,0.,0.,NA,NA,"",29.7689997E-03,-542.209864E-03
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",17,-115.115387,0.,0.,NA,NA,"",21.3752463E-03,-343.344361E-03
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",18,-120.076920,0.,0.,NA,NA,"",16.7515762E-03,-240.215182E-03
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",19,-130.,0.,0.,NA,NA,"",-870.246076E-39,-256.583853E-36
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",20,-130.,10.,0.,NA,NA,"",223.028883E-03,-34.0051278E-03
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",21,-130.,20.,0.,NA,NA,"",419.159025E-03,-44.1566855E-03
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",22,-130.,30.,0.,NA,NA,"",613.523841E-03,-47.4870764E-03
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",23,-130.,40.,0.,NA,NA,"",809.899330E-03,-47.7973633E-03
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",24,-120.,40.,0.,NA,NA,"",809.632540E-03,-245.626494E-03
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",25,-110.,40.,0.,NA,NA,"",806.918800E-03,-445.241123E-03
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",26,-100.,40.,0.,NA,NA,"",800.193608E-03,-643.605649E-03
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",27,-90.,40.,0.,NA,NA,"",789.686203E-03,-837.632298E-03
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",28,-75.,40.,0.,NA,NA,"",767.475843E-03,-1.11628342
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",29,-65.,40.,0.,NA,NA,"",749.405265E-03,-1.29173684
C:/temp/3d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",30,-55.,40.,0.,NA,NA,"",728.607416E-03,-1.45824909
