ODB Name,Step,Frame,Part Instance Name,Node Label,X,Y,Z,Section Name,Material Name,Section Point,U-U1,U-U2
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",1,-1.,0.,0.,NA,NA,"",162.399009E-03,-1.53879702
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",2,-130.,0.,0.,NA,NA,"",-0.,-1.50000004E-33
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",3,0.,20.,0.,NA,NA,"",354.662389E-03,-1.53259611
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",4,1.,0.,0.,NA,NA,"",546.929240E-03,-1.53880513
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",5,130.,0.,0.,NA,NA,"",709.325194E-03,-1.50000004E-33
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",6,130.,40.,0.,NA,NA,"",106.806867E-03,-20.1123431E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",7,43.3333321,40.,0.,NA,NA,"",204.539359E-03,-1.21243441
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",8,-43.3333321,40.,0.,NA,NA,"",504.788101E-03,-1.21243834
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",9,-130.,40.,0.,NA,NA,"",602.516294E-03,-20.1112013E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",10,-22.5,0.,0.,NA,NA,"",155.090868E-03,-1.37650955
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",11,-44.,0.,0.,NA,NA,"",107.234471E-03,-1.19619215
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",12,-65.5,0.,0.,NA,NA,"",62.4200813E-03,-950.347900E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",13,-87.,0.,0.,NA,NA,"",30.2451737E-03,-660.841525E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",14,-108.5,0.,0.,NA,NA,"",10.5414074E-03,-345.514566E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",15,108.5,0.,0.,NA,NA,"",698.784351E-03,-345.516920E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",16,87.,0.,0.,NA,NA,"",679.080009E-03,-660.841107E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",17,65.5,0.,0.,NA,NA,"",646.906197E-03,-950.350761E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",18,44.,0.,0.,NA,NA,"",602.090597E-03,-1.19619513
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",19,22.5,0.,0.,NA,NA,"",554.237068E-03,-1.37651145
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",20,130.,20.,0.,NA,NA,"",403.223783E-03,-16.1921922E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",21,65.,40.,0.,NA,NA,"",161.387414E-03,-955.786586E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",22,86.6666641,40.,0.,NA,NA,"",129.561603E-03,-665.040076E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",23,108.333336,40.,0.,NA,NA,"",111.561574E-03,-346.029818E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",24,-21.6666660,40.,0.,NA,NA,"",451.100856E-03,-1.40310252
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",25,0.,40.,0.,NA,NA,"",354.662716E-03,-1.50373220
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",26,21.6666660,40.,0.,NA,NA,"",258.222103E-03,-1.40310276
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",27,-108.333336,40.,0.,NA,NA,"",597.763360E-03,-346.026629E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",28,-86.6666641,40.,0.,NA,NA,"",579.764247E-03,-665.036917E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",29,-65.,40.,0.,NA,NA,"",547.941029E-03,-955.785930E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",30,-130.,20.,0.,NA,NA,"",306.099892E-03,-16.1919575E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",31,-65.2537613,20.0684242,0.,NA,NA,"",305.293351E-03,-959.748447E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",32,86.8279800,20.0401192,0.,NA,NA,"",403.653920E-03,-667.253673E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",33,-43.6498795,20.0568047,0.,NA,NA,"",305.496246E-03,-1.20968544
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",34,-86.8346710,20.0545902,0.,NA,NA,"",305.866033E-03,-667.156398E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",35,65.2449875,20.0421696,0.,NA,NA,"",404.344678E-03,-959.860861E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",36,43.6476555,20.0299759,0.,NA,NA,"",404.091924E-03,-1.20970070
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",37,108.415520,20.0329304,0.,NA,NA,"",402.262181E-03,-346.730351E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",38,-21.9915676,20.0495377,0.,NA,NA,"",313.730747E-03,-1.39967787
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",39,-108.423798,20.0430527,0.,NA,NA,"",307.209134E-03,-346.602470E-03
Z:/abaqus_part_2/b_2d.odb,load,Increment      1: Step Time =   2.2200E-16,"PART-1-1",40,21.9910831,20.0332966,0.,NA,NA,"",395.713270E-03,-1.39967155
